circuit,tournament,country,year,date,gender,match_num,w_player1,w_p1_birthdate,w_p1_age,w_p1_hgt,w_p1_country,w_player2,w_p2_birthdate,w_p2_age,w_p2_hgt,w_p2_country,w_rank,l_player1,l_p1_birthdate,l_p1_age,l_p1_hgt,l_p1_country,l_player2,l_p2_birthdate,l_p2_age,l_p2_hgt,l_p2_country,l_rank,score,duration,bracket,round,w_p1_tot_attacks,w_p1_tot_kills,w_p1_tot_errors,w_p1_tot_hitpct,w_p1_tot_aces,w_p1_tot_serve_errors,w_p1_tot_blocks,w_p1_tot_digs,w_p2_tot_attacks,w_p2_tot_kills,w_p2_tot_errors,w_p2_tot_hitpct,w_p2_tot_aces,w_p2_tot_serve_errors,w_p2_tot_blocks,w_p2_tot_digs,l_p1_tot_attacks,l_p1_tot_kills,l_p1_tot_errors,l_p1_tot_hitpct,l_p1_tot_aces,l_p1_tot_serve_errors,l_p1_tot_blocks,l_p1_tot_digs,l_p2_tot_attacks,l_p2_tot_kills,l_p2_tot_errors,l_p2_tot_hitpct,l_p2_tot_aces,l_p2_tot_serve_errors,l_p2_tot_blocks,l_p2_tot_digs
FIVB,Stare Jablonki,Poland,2009,2009-08-03,W,29,Okka Rau,1977-01-05,32.5749487,71,Germany,Stephanie Pohl,1978-05-07,31.2416153,73,Germany,"19, Q2",Carolina Costagrande,1980-10-15,28.7994524,75,Italy,Valeria Rosso,1981-10-24,27.7754962,72,Italy,"30, Q20","21-19, 21-12",00:42:00,Contender's Bracket,Round 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FIVB,Stare Jablonki,Poland,2009,2009-08-03,W,30,Inese Jursone,1981-11-13,27.7207392,71,Latvia,Inguna Minusa,1977-08-17,31.9616701,69,Latvia,22,Muriel Graessli,1987-04-23,22.2806297,70,Switzerland,Tanya Guerra Arias-Schmocker,1984-04-01,25.338809,70,Switzerland,27,"21-17, 18-21, 15-11",00:53:00,Contender's Bracket,Round 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FIVB,Stare Jablonki,Poland,2009,2009-08-03,W,31,Ingrid Torlen,1979-07-21,30.036961,69,Norway,Nila Ann Hakedal,1979-06-13,30.1409993,70,Norway,7,Karolina Marciniak,1988-03-18,21.3771389,71,Poland,Monika Brzostek,1989-07-28,20.0164271,68,Poland,10,"21-18, 21-11",00:36:00,Contender's Bracket,Round 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FIVB,Stare Jablonki,Poland,2009,2009-08-03,W,32,Claudia Lehmann,1985-10-05,23.8275154,71,Germany,Julia Sude,1987-09-02,21.9192334,73,Germany,18,Jill Jasbar,1981-01-29,28.5092402,71,Austria,Sabine Swoboda,1975-03-23,34.3655031,69,Austria,"31, Q22","17-21, 21-18, 15-12",00:50:00,Contender's Bracket,Round 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FIVB,Stare Jablonki,Poland,2009,2009-08-03,W,33,"Andrezza ""Rtvelo"" Martins",1977-08-02,32.0027379,67,Georgia,"Cristine ""Saka"" Santanna",1979-05-27,30.1875428,71,Georgia,15,Isabelle Forrer,1982-03-28,27.3511294,70,Switzerland,Sarah Schmocker,1984-04-01,25.338809,70,Switzerland,17,"21-16, 21-17",00:39:00,Contender's Bracket,Round 2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FIVB,Stare Jablonki,Poland,2009,2009-08-03,W,34,Elsa Baquerizo,1987-06-25,22.1081451,71,Spain,Liliana Fernandez,1987-01-04,22.5790554,70,Spain,23,Galyna Osheyko,1979-03-23,30.3655031,69,Ukraine,Svitlana Baburina,1985-03-18,24.3778234,71,Ukraine,25,"16-21, 21-15, 15-13",00:53:00,Contender's Bracket,Round 2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FIVB,Stare Jablonki,Poland,2009,2009-08-03,W,35,Maria Tsiartsiani,1980-10-21,28.7830253,71,Greece,Vasiliki Arvaniti,1985-03-17,24.3805613,72,Greece,6,Alice Rohkamper,1988-09-04,20.9117043,69,Australia,Heike Jensen,1984-10-27,24.7665982,73,Australia,"21, Q10","21-14, 21-19",00:39:00,Contender's Bracket,Round 2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FIVB,Stare Jablonki,Poland,2009,2009-08-03,W,36,Daniela Gioria,1979-07-04,30.0835044,71,Italy,Giulia Momoli,1981-08-30,27.926078,72,Italy,13,Nadine Zumkehr,1985-02-05,24.4900753,68,Switzerland,Simone Kuhn,1980-09-02,28.91718,72,Switzerland,14,"21-18, 21-16",00:34:00,Contender's Bracket,Round 2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FIVB,Stare Jablonki,Poland,2009,2009-08-03,W,37,Okka Rau,1977-01-05,32.5749487,71,Germany,Stephanie Pohl,1978-05-07,31.2416153,73,Germany,"19, Q2",Janne Kongshavn,1983-12-30,25.5934292,71,Norway,Kathrine Maaseide,1976-12-18,32.62423,72,Norway,20,"21-14, 21-19",00:39:00,Contender's Bracket,Round 2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FIVB,Stare Jablonki,Poland,2009,2009-08-03,W,38,Anja Gunther,1983-09-05,25.9110198,74,Germany,Geeske Banck,1981-01-22,28.5284052,71,Germany,12,Inese Jursone,1981-11-13,27.7207392,71,Latvia,Inguna Minusa,1977-08-17,31.9616701,69,Latvia,22,"21-16, 18-21, 15-11",00:56:00,Contender's Bracket,Round 2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FIVB,Stare Jablonki,Poland,2009,2009-08-03,W,39,Ingrid Torlen,1979-07-21,30.036961,69,Norway,Nila Ann Hakedal,1979-06-13,30.1409993,70,Norway,7,Joanna Wiatr,1987-06-05,22.1629021,70,Poland,Katarzyna Urban,1987-10-30,21.7604381,71,Poland,9,"21-12, 21-10",00:29:00,Contender's Bracket,Round 2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FIVB,Stare Jablonki,Poland,2009,2009-08-03,W,40,Annie Martin,1981-09-07,27.9041752,67,Canada,Marie-Andree Lessard,1977-12-06,31.6577687,66,Canada,16,Claudia Lehmann,1985-10-05,23.8275154,71,Germany,Julia Sude,1987-09-02,21.9192334,73,Germany,18,"17-21, 21-11, 15-13",00:52:00,Contender's Bracket,Round 2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FIVB,Stare Jablonki,Poland,2009,2009-08-03,W,45,"Andrezza ""Rtvelo"" Martins",1977-08-02,32.0027379,67,Georgia,"Cristine ""Saka"" Santanna",1979-05-27,30.1875428,71,Georgia,15,Elsa Baquerizo,1987-06-25,22.1081451,71,Spain,Liliana Fernandez,1987-01-04,22.5790554,70,Spain,23,"21-13, 21-19",00:34:00,Contender's Bracket,Round 3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FIVB,Stare Jablonki,Poland,2009,2009-08-03,W,46,Daniela Gioria,1979-07-04,30.0835044,71,Italy,Giulia Momoli,1981-08-30,27.926078,72,Italy,13,Maria Tsiartsiani,1980-10-21,28.7830253,71,Greece,Vasiliki Arvaniti,1985-03-17,24.3805613,72,Greece,6,"21-17, 21-18",00:40:00,Contender's Bracket,Round 3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FIVB,Stare Jablonki,Poland,2009,2009-08-03,W,47,Anja Gunther,1983-09-05,25.9110198,74,Germany,Geeske Banck,1981-01-22,28.5284052,71,Germany,12,Okka Rau,1977-01-05,32.5749487,71,Germany,Stephanie Pohl,1978-05-07,31.2416153,73,Germany,"19, Q2","25-23, 15-21, 15-9",01:00:00,Contender's Bracket,Round 3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FIVB,Stare Jablonki,Poland,2009,2009-08-03,W,48,Ingrid Torlen,1979-07-21,30.036961,69,Norway,Nila Ann Hakedal,1979-06-13,30.1409993,70,Norway,7,Annie Martin,1981-09-07,27.9041752,67,Canada,Marie-Andree Lessard,1977-12-06,31.6577687,66,Canada,16,"23-21, 21-18",00:44:00,Contender's Bracket,Round 3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FIVB,Stare Jablonki,Poland,2009,2009-08-03,W,49,Barbara Hansel,1983-09-18,25.8754278,73,Austria,Sara Montagnolli,1978-12-02,30.6694045,67,Austria,4,"Andrezza ""Rtvelo"" Martins",1977-08-02,32.0027379,67,Georgia,"Cristine ""Saka"" Santanna",1979-05-27,30.1875428,71,Georgia,15,"23-21, 21-15",00:39:00,Contender's Bracket,Round 4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FIVB,Stare Jablonki,Poland,2009,2009-08-03,W,50,Ilka Semmler,1985-09-08,23.9014374,72,Germany,Katrin Holtwick,1984-04-10,25.3141684,69,Germany,8,Daniela Gioria,1979-07-04,30.0835044,71,Italy,Giulia Momoli,1981-08-30,27.926078,72,Italy,13,"21-17, 21-18",00:39:00,Contender's Bracket,Round 4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FIVB,Stare Jablonki,Poland,2009,2009-08-03,W,51,Becchara Palmer,1988-06-18,21.1252567,72,Australia,Louise Bawden,1981-08-07,27.9890486,72,Australia,"26, Q3",Anja Gunther,1983-09-05,25.9110198,74,Germany,Geeske Banck,1981-01-22,28.5284052,71,Germany,12,"21-12, 17-21, 18-16",00:57:00,Contender's Bracket,Round 4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FIVB,Stare Jablonki,Poland,2009,2009-08-03,W,52,Ana Paula Henkel,1972-02-13,37.4702259,72,Brazil,Shelda Bede,1973-01-01,36.5859001,65,Brazil,3,Ingrid Torlen,1979-07-21,30.036961,69,Norway,Nila Ann Hakedal,1979-06-13,30.1409993,70,Norway,7,"21-12, 21-18",00:35:00,Contender's Bracket,Round 4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FIVB,Stare Jablonki,Poland,2009,2009-08-03,W,55,Barbara Hansel,1983-09-18,25.8754278,73,Austria,Sara Montagnolli,1978-12-02,30.6694045,67,Austria,4,Ilka Semmler,1985-09-08,23.9014374,72,Germany,Katrin Holtwick,1984-04-10,25.3141684,69,Germany,8,"21-18, 21-19",00:40:00,Contender's Bracket,Round 5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FIVB,Stare Jablonki,Poland,2009,2009-08-03,W,56,Becchara Palmer,1988-06-18,21.1252567,72,Australia,Louise Bawden,1981-08-07,27.9890486,72,Australia,"26, Q3",Ana Paula Henkel,1972-02-13,37.4702259,72,Brazil,Shelda Bede,1973-01-01,36.5859001,65,Brazil,3,"18-21, 21-19, 15-12",00:53:00,Contender's Bracket,Round 5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FIVB,Stare Jablonki,Poland,2009,2009-08-03,W,57,Maria Antonelli,1984-02-25,25.4373717,69,Brazil,Talita Antunes,1982-08-29,26.9295003,71,Brazil,2,Barbara Hansel,1983-09-18,25.8754278,73,Austria,Sara Montagnolli,1978-12-02,30.6694045,67,Austria,4,"21-15, 21-15",00:39:00,Contender's Bracket,Round 6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FIVB,Stare Jablonki,Poland,2009,2009-08-03,W,58,Becchara Palmer,1988-06-18,21.1252567,72,Australia,Louise Bawden,1981-08-07,27.9890486,72,Australia,"26, Q3",Doris Schwaiger,1985-02-28,24.4271047,68,Austria,Stefanie Schwaiger,1986-08-07,22.9897331,72,Austria,5,"21-15, 21-15",00:34:00,Contender's Bracket,Round 6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FIVB,Stare Jablonki,Poland,2009,2009-08-03,W,59,Juliana Felisberta,1983-07-22,26.0342231,70,Brazil,Larissa Franca,1982-04-14,27.3045859,69,Brazil,1,Maria Antonelli,1984-02-25,25.4373717,69,Brazil,Talita Antunes,1982-08-29,26.9295003,71,Brazil,2,"14-21, 21-19, 15-9",00:50:00,Semifinals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FIVB,Stare Jablonki,Poland,2009,2009-08-03,W,60,Becchara Palmer,1988-06-18,21.1252567,72,Australia,Louise Bawden,1981-08-07,27.9890486,72,Australia,"26, Q3",Angela Lavalle,1981-04-24,28.2765229,69,Brazil,Vivian Cunha,1980-06-14,29.1362081,70,Azerbaijan,"11, Q9","21-19, 21-12",00:40:00,Semifinals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FIVB,Stare Jablonki,Poland,2009,2009-08-03,W,61,Maria Antonelli,1984-02-25,25.4373717,69,Brazil,Talita Antunes,1982-08-29,26.9295003,71,Brazil,2,Angela Lavalle,1981-04-24,28.2765229,69,Brazil,Vivian Cunha,1980-06-14,29.1362081,70,Azerbaijan,"11, Q9","21-18, 21-13",00:43:00,Bronze Medal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FIVB,Stare Jablonki,Poland,2009,2009-08-03,W,62,Juliana Felisberta,1983-07-22,26.0342231,70,Brazil,Larissa Franca,1982-04-14,27.3045859,69,Brazil,1,Becchara Palmer,1988-06-18,21.1252567,72,Australia,Louise Bawden,1981-08-07,27.9890486,72,Australia,"26, Q3","21-14, 21-16",00:38:00,Gold Medal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FIVB,Stare Jablonki,Poland,2009,2009-08-04,M,1,Marcus Popp,1981-09-23,27.8631075,76,Germany,Stefan Windscheif,1987-09-10,21.9000684,74,Germany,"29, Q6",Sebastian Dollinger,1984-05-11,25.2320329,81,Germany,Thomas Kaczmarek,1986-01-04,23.5811088,75,Germany,NA,"14-21, 21-14, 15-13",00:47:00,Country Quota Matches,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FIVB,Stare Jablonki,Poland,2009,2009-08-04,M,2,Marcus Popp,1981-09-23,27.8631075,76,Germany,Stefan Windscheif,1987-09-10,21.9000684,74,Germany,"29, Q6",Florian Huth,1983-08-05,25.9986311,77,Germany,Mischa Urbatzka,1983-03-29,26.3518138,75,Germany,NA,"21-13, 21-12",00:29:00,Country Quota Matches,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FIVB,Stare Jablonki,Poland,2009,2009-08-04,M,2,Janis Freidenfelds,1983-03-09,26.4065708,77,Latvia,Martins Freidenfelds,1987-08-10,21.9849418,76,Latvia,Q32,Oliver Kaszas,1991-07-27,18.0232717,75,Denmark,Sebastian Kaszas,1993-04-14,16.3066393,76,Denmark,Q33,"17-21, 21-19, 21-19",00:51:00,Qualifier Bracket,Round 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FIVB,Stare Jablonki,Poland,2009,2009-08-04,M,6,Aliaksandr Kavalenka,1979-10-12,29.8124572,77,Belarus,Andrei Zharykau,1982-04-22,27.2854209,79,Belarus,Q24,Bartosz Lewicki,1992-03-28,17.3524983,73,Poland,Pawel Pelka,1993-08-06,15.9945243,80,Poland,Q41,"21-17, 21-19",00:39:00,Qualifier Bracket,Round 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FIVB,Stare Jablonki,Poland,2009,2009-08-04,M,7,John Garcia-Thompson,1979-06-08,30.1574264,75,England,Robin Miedzybrodzki,1985-01-27,24.5174538,76,Scotland,Q25,Daniel Carey,1986-06-30,23.0965092,70,Australia,Luke Campbell,1979-11-08,29.7385352,80,Australia,Q40,"21-18, 21-13",00:39:00,Qualifier Bracket,Round 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FIVB,Stare Jablonki,Poland,2009,2009-08-04,M,10,Jeroen van Zwieten,1980-02-01,29.5058179,76,Netherlands,Tim Lokerse,1975-01-23,34.5297741,77,Netherlands,Q37,Aleksei Povjakel,1984-05-05,25.24846,74,Estonia,Maksim Petrov,1983-10-10,25.8179329,77,Estonia,Q28,"22-20, 21-18",00:39:00,Qualifier Bracket,Round 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FIVB,Stare Jablonki,Poland,2009,2009-08-04,M,11,Miguel Maia,1971-04-23,38.2833676,71,Portugal,Pedro Rosas,1979-09-11,29.8973306,76,Portugal,Q21,Damian Lisiecki,1975-09-22,33.8672142,74,Poland,Dominik Witczak,1983-02-01,26.5051335,78,Poland,Q44,"21-15, 14-21, 15-11",00:53:00,Qualifier Bracket,Round 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FIVB,Stare Jablonki,Poland,2009,2009-08-04,M,14,Mario Silva,1980-06-23,29.1143053,76,Angola,Morais Abreu,2068-07-10,41.0677618,72,Angola,Q20,Filip Hanak,1976-07-14,33.0568104,74,Czech Republic,Michal Provaznik,1975-04-11,34.3162218,74,Czech Republic,Q45,"23-21, 15-21, 15-12",00:58:00,Qualifier Bracket,Round 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FIVB,Stare Jablonki,Poland,2009,2009-08-04,M,15,Josh Binstock,1981-01-12,28.5585216,77,Canada,Matt Zbyszewski,1981-08-21,27.9534565,76,Canada,Q29,Jose Ariza,1981-11-27,27.6851472,75,Spain,Miguel de Amo,1985-09-16,23.8822724,73,Spain,Q36,"21-16, 17-21, 15-11",00:55:00,Qualifier Bracket,Round 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FIVB,Stare Jablonki,Poland,2009,2009-08-04,M,18,Aldo Miramontes,1980-09-04,28.9144422,72,Mexico,Juan Virgen,1987-04-09,22.3216975,78,Mexico,Q30,Oleksiy Klyamar,1987-04-11,22.3162218,75,Ukraine,Valeriy Samoday,1991-05-04,18.2532512,76,Russia,Q35,"21-16, 15-21, 15-10",00:45:00,Qualifier Bracket,Round 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FIVB,Stare Jablonki,Poland,2009,2009-08-04,M,19,Matej Hukel,1988-08-27,20.936345,81,Slovak Republic,Peter Varga,1976-12-28,32.5995893,73,Slovak Republic,Q19,Michael Watson,1989-02-02,20.5010267,73,New Zealand,Russell Watson,1983-06-04,26.1683778,76,New Zealand,Q46,"16-21, 21-15, 15-10",00:48:00,Qualifier Bracket,Round 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FIVB,Stare Jablonki,Poland,2009,2009-08-04,M,22,Giorgio Domenghini,1977-03-17,32.3832991,75,Italy,Ivan Zaytsev,1988-10-02,20.8377823,80,Italy,Q22,David Borovec,1990-04-29,19.266256,73,Czech Republic,Richard Mauler,1989-09-28,19.8494182,77,Czech Republic,Q43,"21-17, 21-11",00:35:00,Qualifier Bracket,Round 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FIVB,Stare Jablonki,Poland,2009,2009-08-04,M,23,Nikolay Kolev,1986-05-31,23.1786448,70,Bulgaria,Valentin Dimov,1986-08-04,23.0006845,79,Bulgaria,Q27,Timo Haavisto,1981-10-28,27.7672827,73,Finland,Toni Vahela,1984-12-12,24.6433949,73,Finland,Q38,"21-14, 21-18",00:32:00,Qualifier Bracket,Round 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FIVB,Stare Jablonki,Poland,2009,2009-08-04,M,26,Alexei Strasser,1987-07-29,22.017796,80,Switzerland,Jonas Weingart,1986-01-17,23.5455168,75,Switzerland,Q26,Gabriele Ghiga,1988-05-05,21.24846,72,Italy,Rodolfo Cavaliere,1974-11-10,34.7323751,76,Italy,Q39,"21-9, 21-14",00:29:00,Qualifier Bracket,Round 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FIVB,Stare Jablonki,Poland,2009,2009-08-04,M,27,Hugo Gaspar,1982-09-02,26.9212868,79,Portugal,Jose Pedrosa,1978-02-28,31.430527,74,Portugal,Q23,Bartosz Losiak,1992-05-14,17.2238193,75,Poland,Piotr Kantor,1992-05-03,17.2539357,79,Poland,Q42,"21-19, 21-19",00:39:00,Qualifier Bracket,Round 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FIVB,Stare Jablonki,Poland,2009,2009-08-04,M,30,Daan Spijkers,1987-03-06,22.4147844,74,Netherlands,Niels van de Sande,1984-06-13,25.1416838,78,Netherlands,Q18,Anton Voleanin,1992-12-18,16.6269678,74,Moldova,Grigorii Voleanin,NA,NA,NA,Moldova,Q47,"21-17, 21-14",00:34:00,Qualifier Bracket,Round 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FIVB,Stare Jablonki,Poland,2009,2009-08-04,M,31,Damian Wojtasik,1990-08-06,18.9952088,76,Poland,Marek Leznicki,1990-06-18,19.1293634,74,Poland,Q31,Igor Horvath,1985-09-20,23.871321,76,Slovak Republic,Martin Suja,1981-09-15,27.8850103,78,Slovak Republic,Q34,"21-17, 21-15",00:34:00,Qualifier Bracket,Round 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FIVB,Stare Jablonki,Poland,2009,2009-08-04,M,33,Bruno Oscar Schmidt,1986-10-06,22.8281999,73,Brazil,Joao Maciel,1978-05-28,31.1868583,78,Brazil,"8, Q1",Janis Freidenfelds,1983-03-09,26.4065708,77,Latvia,Martins Freidenfelds,1987-08-10,21.9849418,76,Latvia,Q32,"21-11, 21-10",00:29:00,Qualifier Bracket,Round 2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FIVB,Stare Jablonki,Poland,2009,2009-08-04,M,34,Matteo Ingrosso,1988-02-12,21.4757016,75,Italy,Paolo Ingrosso,1988-02-12,21.4757016,75,Italy,Q17,Christopher McHugh,1989-08-31,19.926078,78,Australia,Sam Boehm,1988-03-04,21.4182067,75,Australia,Q16,"23-21, 21-19",00:49:00,Qualifier Bracket,Round 2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
